Name,ParentFolder,LastFolder,PathDepth,Type,FullName,Value,AppliedTo
$mv_UMB_Ung_Inflow_Cotter_Dam_to_Murrumbidgee,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_Ung_Inflow_Cotter_Dam_to_Murrumbidgee,UMB_Ung_Inflow_Cotter_Dam_to_Murrumbidgee/Inflow Volume\Inflow Volume,NA
$mv_UMB_Ung_Inflow_Cotter_R_to_410738,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_Ung_Inflow_Cotter_R_to_410738,UMB_Ung_Inflow_Cotter_R_to_410738/Inflow Volume\Inflow Volume,NA
$mv_UMB_HW_Inflow_Gibralta_Ck,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_HW_Inflow_Gibralta_Ck,UMB_HW_Inflow_Gibralta_Ck/Inflow Volume\Inflow Volume,NA
$mv_UMB_HW_Inflow_Paddys_R_to_Gibralta_Ck,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_HW_Inflow_Paddys_R_to_Gibralta_Ck,UMB_HW_Inflow_Paddys_R_to_Gibralta_Ck/Inflow Volume\Inflow Volume,NA
$mv_UMB_Ung_Inflow_410738_to_Uriarra_Xing,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_Ung_Inflow_410738_to_Uriarra_Xing,UMB_Ung_Inflow_410738_to_Uriarra_Xing/Inflow Volume\Inflow Volume,NA
$mv_UMB_Ung_Inflow_Swamp_ck_NSW,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_Ung_Inflow_Swamp_ck_NSW,UMB_Ung_Inflow_Swamp_ck_NSW/Inflow Volume\Inflow Volume,NA
$mv_UMB_Ung_Inflow_Swamp_ck_ACT,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_Ung_Inflow_Swamp_ck_ACT,UMB_Ung_Inflow_Swamp_ck_ACT/Inflow Volume\Inflow Volume,NA
$mv_UMB_Ung_Inflow_Uriarra_ck_ACT,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_Ung_Inflow_Uriarra_ck_ACT,UMB_Ung_Inflow_Uriarra_ck_ACT/Inflow Volume\Inflow Volume,NA
$mv_UMB_Ung_Inflow_410756_to_410741,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_Ung_Inflow_410756_to_410741,UMB_Ung_Inflow_410756_to_410741/Inflow Volume\Inflow Volume,NA
$mv_UMB_Ung_Inflow_Uriarra_Xing_to_Molongolo_R_ACT,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_Ung_Inflow_Uriarra_Xing_to_Molongolo_R_ACT,UMB_Ung_Inflow_Uriarra_Xing_to_Molongolo_R_ACT/Inflow Volume\Inflow Volume,NA
$mv_UMB_LMWQCC_generated_outflow,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_LMWQCC_generated_outflow,UMB_LMWQCC_generated_outflow/Inflow Volume\Inflow Volume,NA
$mv_UMB_Ung_Inflow_Molongolo_to_Ginninderra_Ck_NSW,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_Ung_Inflow_Molongolo_to_Ginninderra_Ck_NSW,UMB_Ung_Inflow_Molongolo_to_Ginninderra_Ck_NSW/Inflow Volume\Inflow Volume,NA
$mv_UMB_Ung_Inflow_Tinkers_ck,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_Ung_Inflow_Tinkers_ck,UMB_Ung_Inflow_Tinkers_ck/Inflow Volume\Inflow Volume,NA
$mv_UMB_Ung_Inflow_Scrivner_Dam_to_410756,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_Ung_Inflow_Scrivner_Dam_to_410756,UMB_Ung_Inflow_Scrivner_Dam_to_410756/Inflow Volume\Inflow Volume,NA
$mv_UMB_Ung_Inflow_Molongolo_to_Ginninderra_Ck_ACT,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_Ung_Inflow_Molongolo_to_Ginninderra_Ck_ACT,UMB_Ung_Inflow_Molongolo_to_Ginninderra_Ck_ACT/Inflow Volume\Inflow Volume,NA
$mv_UMB_Ung_Inflow_Uriarra_Xing_to_Molongolo_R_NSW,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_Ung_Inflow_Uriarra_Xing_to_Molongolo_R_NSW,UMB_Ung_Inflow_Uriarra_Xing_to_Molongolo_R_NSW/Inflow Volume\Inflow Volume,NA
$mv_UMB_HW_Inflow_Condor_at_Threeways_NSW_410733,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_HW_Inflow_Condor_at_Threeways_NSW_410733,UMB_HW_Inflow_Condor_at_Threeways_NSW_410733/Inflow Volume\Inflow Volume,NA
$mv_UMB_HW_Inflow_Condor_at_Threeways_ACS_N_410733,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_HW_Inflow_Condor_at_Threeways_ACS_N_410733,UMB_HW_Inflow_Condor_at_Threeways_ACS_N_410733/Inflow Volume\Inflow Volume,NA
$mv_UMB_HW_Inflow_Condor_at_Threeways_ACS_S_410733,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_HW_Inflow_Condor_at_Threeways_ACS_S_410733,UMB_HW_Inflow_Condor_at_Threeways_ACS_S_410733/Inflow Volume\Inflow Volume,NA
$mv_UMB_Ung_Inflow_Cotter_Dam_S,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_Ung_Inflow_Cotter_Dam_S,UMB_Ung_Inflow_Cotter_Dam_S/Inflow Volume\Inflow Volume,NA
$mv_UMB_Ung_Inflow_Cotter_Dam_N,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_Ung_Inflow_Cotter_Dam_N,UMB_Ung_Inflow_Cotter_Dam_N/Inflow Volume\Inflow Volume,NA
$mv_UMB_Ung_Inflow_Bendora_to_Vanitys_Xing_410725,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_Ung_Inflow_Bendora_to_Vanitys_Xing_410725,UMB_Ung_Inflow_Bendora_to_Vanitys_Xing_410725/Inflow Volume\Inflow Volume,NA
$mv_UMB_Ung_Inflow_Corin_Dam_to_Stockyard_Ck_340000,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_Ung_Inflow_Corin_Dam_to_Stockyard_Ck_340000,UMB_Ung_Inflow_Corin_Dam_to_Stockyard_Ck_340000/Inflow Volume\Inflow Volume,NA
$mv_UMB_HW_Inflow_Stockyard_ck_above_Bendora_340001,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_HW_Inflow_Stockyard_ck_above_Bendora_340001,UMB_HW_Inflow_Stockyard_ck_above_Bendora_340001/Inflow Volume\Inflow Volume,NA
$mv_UMB_Ung_Inflow_Bendora_Dam,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_Ung_Inflow_Bendora_Dam,UMB_Ung_Inflow_Bendora_Dam/Inflow Volume\Inflow Volume,NA
$mv_UMB_Ung_Inflow_Corin_Dam_Residual,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_Ung_Inflow_Corin_Dam_Residual,UMB_Ung_Inflow_Corin_Dam_Residual/Inflow Volume\Inflow Volume,NA
$mv_UMB_HW_Inflow_Cotter_R_at_Gingera_410730_S,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_HW_Inflow_Cotter_R_at_Gingera_410730_S,UMB_HW_Inflow_Cotter_R_at_Gingera_410730_S/Inflow Volume\Inflow Volume,NA
$mv_UMB_HW_Inflow_Licking_hole_Ck_410776,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_HW_Inflow_Licking_hole_Ck_410776,UMB_HW_Inflow_Licking_hole_Ck_410776/Inflow Volume\Inflow Volume,NA
$mv_UMB_HW_Inflow_Cotter_R_at_Gingera_410730_N,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_HW_Inflow_Cotter_R_at_Gingera_410730_N,UMB_HW_Inflow_Cotter_R_at_Gingera_410730_N/Inflow Volume\Inflow Volume,NA
$mv_UMB_Ung_Inflow_Uriarra_ck_NSW,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_Ung_Inflow_Uriarra_ck_NSW,UMB_Ung_Inflow_Uriarra_ck_NSW/Inflow Volume\Inflow Volume,NA
$mv_UMB_Ung_Inflow_Angle_Xing_to_Lobbs_Hole_NSW,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_Ung_Inflow_Angle_Xing_to_Lobbs_Hole_NSW,UMB_Ung_Inflow_Angle_Xing_to_Lobbs_Hole_NSW/Inflow Volume\Inflow Volume,NA
$mv_UMB_Ung_Inflow_Gudgenby_ck_to_Gudgenby_R,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_Ung_Inflow_Gudgenby_ck_to_Gudgenby_R,UMB_Ung_Inflow_Gudgenby_ck_to_Gudgenby_R/Inflow Volume\Inflow Volume,NA
$mv_UMB_Ung_Inflow_Gudgenby_ck,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_UMB_Ung_Inflow_Gudgenby_ck,UMB_Ung_Inflow_Gudgenby_ck/Inflow Volume\Inflow Volume,NA
$mv_UMB_Burrinjuk_Dam_SID_DSFlow,$Water_Balance,$Water_Balance.Outflows,3,Modelled Variable,$Water_Balance.Outflows.mv_UMB_Burrinjuk_Dam_SID_DSFlow,UMB_Burrinjuck_Dam_SID/Downstream Flow Volume\Downstream Flow Volume,NA
$Variable1,$Water_Balance,$Water_Balance.StorageRouting.NetEvap,4,Modelled Variable,$Water_Balance.StorageRouting.NetEvap.Variable1,UMB_Gudgenby1_US_410711/Net Evaporation\Net Evaporation,NA
$mv_StartVol,$Water_Balance,$Water_Balance.StorageRouting.ReachVolume,4,Modelled Variable,$Water_Balance.StorageRouting.ReachVolume.mv_StartVol,UMB_Gudgenby1_US_410711/Storage Volume\Storage Volume,NA
$mv_Tantangara_DS_Gauge_Reset,$Water_Balance,$Water_Balance.Inflows,3,Modelled Variable,$Water_Balance.Inflows.mv_Tantangara_DS_Gauge_Reset,UMB_Murrumbidgee_R_DS_Tantangara_410543/Downstream Flow Volume\Downstream Flow Volume,NA
$mv_UMB_ACT_US_410738_loss,$Water_Balance,$Water_Balance.Losses,3,Modelled Variable,$Water_Balance.Losses.mv_UMB_ACT_US_410738_loss,UMB_ACT_US_410738_loss/Loss Volume\Loss Volume,NA
$mv_UMB_NSW_Yass_TWS_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_NSW_Yass_TWS_WU_TWS,UMB_NSW_Yass_TWS_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_NSW_Tantangara_BPF_and_eflows_relase_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_NSW_Tantangara_BPF_and_eflows_relase_WU_TWS,UMB_NSW_Tantangara_BPF_and_eflows_relase_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_NSW_Cooma_TWS_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_NSW_Cooma_TWS_WU_TWS,UMB_NSW_Cooma_TWS_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_NSW_410050_UNREG_NumerallaW_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_NSW_410050_UNREG_NumerallaW_WU_TWS,UMB_NSW_410050_UNREG_NumerallaW_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_NSW_410050_UNREG_Murrumbidgee_2_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_NSW_410050_UNREG_Murrumbidgee_2_WU_TWS,UMB_NSW_410050_UNREG_Murrumbidgee_2_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_NSW_41000272_UNREG_Murrumbidgee_2_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_NSW_41000272_UNREG_Murrumbidgee_2_WU_TWS,UMB_NSW_41000272_UNREG_Murrumbidgee_2_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_NSW_Future_Michelago_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_NSW_Future_Michelago_WU_TWS,UMB_NSW_Future_Michelago_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_ACT_ICON_Googong_Transfer_Supply_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_ACT_ICON_Googong_Transfer_Supply_TWS,UMB_ACT_ICON_Googong_Transfer_Supply/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_ACT_ICON_Cotter_Supply_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_ACT_ICON_Cotter_Supply_TWS,UMB_ACT_ICON_Cotter_Supply/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_ACT_Cotter_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_ACT_Cotter_WU_TWS,UMB_ACT_Cotter_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_ACT_Paddys_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_ACT_Paddys_WU_TWS,UMB_ACT_Paddys_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_ACT_ICON_Bendora_Supply_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_ACT_ICON_Bendora_Supply_TWS,UMB_ACT_ICON_Bendora_Supply/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_ACT_ICON_Googong_Supply_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_ACT_ICON_Googong_Supply_TWS,UMB_ACT_ICON_Googong_Supply/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_ACT_ICON_Murrumbidgee_to_Stromlo_Supply_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_ACT_ICON_Murrumbidgee_to_Stromlo_Supply_TWS,UMB_ACT_ICON_Murrumbidgee_to_Stromlo_Supply/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_ACT_Lower_Molonglo_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_ACT_Lower_Molonglo_WU_TWS,UMB_ACT_Lower_Molonglo_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_ACT_Central_Molonglo_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_ACT_Central_Molonglo_WU_TWS,UMB_ACT_Central_Molonglo_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_ACT_Googong_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_ACT_Googong_WU_TWS,UMB_ACT_Googong_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_ACT_Tuggeranong_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_ACT_Tuggeranong_WU_TWS,UMB_ACT_Tuggeranong_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_ACT_Upper_Murrumbidgee_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_ACT_Upper_Murrumbidgee_WU_TWS,UMB_ACT_Upper_Murrumbidgee_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_ACT_Lower_Murrumbidgee_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_ACT_Lower_Murrumbidgee_WU_TWS,UMB_ACT_Lower_Murrumbidgee_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_ACT_Ginninderra_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_ACT_Ginninderra_WU_TWS,UMB_ACT_Ginninderra_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_NSW_410777_UNREG_Murrumbidgee_3_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_NSW_410777_UNREG_Murrumbidgee_3_WU_TWS,UMB_NSW_410777_UNREG_Murrumbidgee_3_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_NSW_410008_UNREG_Murrumbidgee_3_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_NSW_410008_UNREG_Murrumbidgee_3_WU_TWS,UMB_NSW_410008_UNREG_Murrumbidgee_3_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_ACT_Gudgenby_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_ACT_Gudgenby_WU_TWS,UMB_ACT_Gudgenby_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_ACT_Naas_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_ACT_Naas_WU_TWS,UMB_ACT_Naas-WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_NSW_410770_UNREG_Queanbeyan_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_NSW_410770_UNREG_Queanbeyan_WU_TWS,UMB_NSW_410770_UNREG_Queanbeyan_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_NSW_41000272_UNREG_Bredbo_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_NSW_41000272_UNREG_Bredbo_WU_TWS,UMB_NSW_41000272_UNREG_Bredbo_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_NSW_410050_UNREG_NumerallaE_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_NSW_410050_UNREG_NumerallaE_WU_TWS,UMB_NSW_410050_UNREG_NumerallaE_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_NSW_410033_SD_Murrumbidgee_1_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_NSW_410033_SD_Murrumbidgee_1_WU_TWS,UMB_NSW_410033_SD_Murrumbidgee_1_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_NSW_410033_UNREG_Murrumbidgee_1_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_NSW_410033_UNREG_Murrumbidgee_1_WU_TWS,UMB_NSW_410033_UNREG_Murrumbidgee_1_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_NSW_410176_SD_Yass_Lower_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_NSW_410176_SD_Yass_Lower_WU_TWS,UMB_NSW_410176_SD_Yass_Lower_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_NSW_410176_UNREG_Yass_Lower_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_NSW_410176_UNREG_Yass_Lower_WU_TWS,UMB_NSW_410176_UNREG_Yass_Lower_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_NSW_410176_SD_Yass_Upper_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_NSW_410176_SD_Yass_Upper_WU_TWS,UMB_NSW_410176_SD_Yass_Upper_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_NSW_410176_UNREG_Yass_Upper_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_NSW_410176_UNREG_Yass_Upper_WU_TWS,UMB_NSW_410176_UNREG_Yass_Upper_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_NSW_410008_UNREG_Goodradigbee_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_NSW_410008_UNREG_Goodradigbee_WU_TWS,UMB_NSW_410008_UNREG_Goodradigbee_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_NSW_Captains_Flat_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_NSW_Captains_Flat_WU_TWS,UMB_NSW_Captains_Flat_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_ACT_Upper_Molonglo_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_ACT_Upper_Molonglo_WU_TWS,UMB_ACT_Upper_Molonglo_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_ACT_Ginninderra_Upper_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_ACT_Ginninderra_Upper_WU_TWS,UMB_ACT_Ginninderra_Upper_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_UMB_ACT_LMWQCC_Reuse_WU_TWS,$Water_Balance,$Water_Balance.Diversions,3,Modelled Variable,$Water_Balance.Diversions.mv_UMB_ACT_LMWQCC_Reuse_WU_TWS,UMB_ACT_LMWQCC_Reuse_WU/Demand & Storage Interface\Demand & Storage Interface@Demand Model@Total Water Supplied,NA
$mv_Storage_Bendora_Evap,$Water_Balance,$Water_Balance.Storages.Evap,4,Modelled Variable,$Water_Balance.Storages.Evap.mv_Storage_Bendora_Evap,UMB_Bendora_Dam/Evaporation Volume\Evaporation Volume,NA
$mv_Storage_Burrinjuck_Evap,$Water_Balance,$Water_Balance.Storages.Evap,4,Modelled Variable,$Water_Balance.Storages.Evap.mv_Storage_Burrinjuck_Evap,UMB_Burrinjuck_Dam/Evaporation Volume\Evaporation Volume,NA
$mv_Storage_Corin_Evap,$Water_Balance,$Water_Balance.Storages.Evap,4,Modelled Variable,$Water_Balance.Storages.Evap.mv_Storage_Corin_Evap,UMB_Corin_Dam/Evaporation Volume\Evaporation Volume,NA
$mv_Storage_Cotter_Evap,$Water_Balance,$Water_Balance.Storages.Evap,4,Modelled Variable,$Water_Balance.Storages.Evap.mv_Storage_Cotter_Evap,UMB_Cotter_Dam/Evaporation Volume\Evaporation Volume,NA
$mv_Storage_Googong_Evap,$Water_Balance,$Water_Balance.Storages.Evap,4,Modelled Variable,$Water_Balance.Storages.Evap.mv_Storage_Googong_Evap,UMB_Googong_Dam/Evaporation Volume\Evaporation Volume,NA
$mv_Storage_Lake_Burley_Griffin_Evap,$Water_Balance,$Water_Balance.Storages.Evap,4,Modelled Variable,$Water_Balance.Storages.Evap.mv_Storage_Lake_Burley_Griffin_Evap,UMB_Lake_Burley_Griffin/Evaporation Volume\Evaporation Volume,NA
$mv_Storage_Lake_Ginninderra_Evap,$Water_Balance,$Water_Balance.Storages.Evap,4,Modelled Variable,$Water_Balance.Storages.Evap.mv_Storage_Lake_Ginninderra_Evap,UMB_Lake_Ginninderra/Evaporation Volume\Evaporation Volume,NA
$mv_Storage_Lake_Tuggeranong_Evap,$Water_Balance,$Water_Balance.Storages.Evap,4,Modelled Variable,$Water_Balance.Storages.Evap.mv_Storage_Lake_Tuggeranong_Evap,UMB_Lake_Tuggeranong/Evaporation Volume\Evaporation Volume,NA
$mv_Storage_Yass_Dam_Evap,$Water_Balance,$Water_Balance.Storages.Evap,4,Modelled Variable,$Water_Balance.Storages.Evap.mv_Storage_Yass_Dam_Evap,UMB_Yass_Dam/Evaporation Volume\Evaporation Volume,NA
$mv_Storage_Burrinjuck_Rain,$Water_Balance,$Water_Balance.Storages.Rainfall,4,Modelled Variable,$Water_Balance.Storages.Rainfall.mv_Storage_Burrinjuck_Rain,UMB_Burrinjuck_Dam/Rainfall Volume\Rainfall Volume,NA
$mv_Storage_Corin_Rain,$Water_Balance,$Water_Balance.Storages.Rainfall,4,Modelled Variable,$Water_Balance.Storages.Rainfall.mv_Storage_Corin_Rain,UMB_Corin_Dam/Rainfall Volume\Rainfall Volume,NA
$mv_Storage_Cotter_Rain,$Water_Balance,$Water_Balance.Storages.Rainfall,4,Modelled Variable,$Water_Balance.Storages.Rainfall.mv_Storage_Cotter_Rain,UMB_Cotter_Dam/Rainfall Volume\Rainfall Volume,NA
